Player Display Name,Time,Lat,Lon,Speed (m/s),Heart Rate (bpm),Instantaneous Acceleration Impulse
"Garcia",12:04:01.8,43.30527716666666,5.461250166666667,4.09444772,125,4.638892600000002
"Garcia",12:04:01.9,43.30527783333333,5.4612555,4.27500342,125,1.805557000000002
"Garcia",12:04:02.0,43.3052785,5.461260333333334,4.09166994,125,1.8333347999999994
"Garcia",12:04:02.1,43.305279166666665,5.4612645,3.64166958,125,4.500003600000002
"Garcia",12:04:02.2,43.305279,5.4612688333333335,3.61666956,125,0.2500001999999979
"Garcia",12:04:02.3,43.30527933333333,5.461272166666667,3.00278018,125,0
"Garcia",12:04:02.4,43.30527966666667,5.461274166666667,2.2638907,125,0
"Garcia",12:04:02.5,43.30527933333333,5.461273666666667,0.80833398,125,0
"Garcia",12:04:02.6,43.3052785,5.461271333333334,0.77222284,125,0.3611114000000004
"Garcia",12:04:02.7,43.30527816666667,5.46127,1.05833418,125,2.8611133999999994
"Garcia",12:04:02.8,43.30527766666666,5.4612675,1.6527791,125,5.944449200000001
"Garcia",12:04:02.9,43.305276666666664,5.461264166666667,2.39722414,125,0
"Garcia",12:04:03.0,43.3052755,5.4612611666666675,2.79444668,125,3.9722254
"Garcia",12:04:03.1,43.30527466666667,5.461257166666667,3.23055814,125,4.361114599999998
"Garcia",12:04:03.2,43.30527466666667,5.461251,4.24722562,125,0
"Garcia",12:04:03.3,43.30527416666666,5.461246833333334,3.71666964,125,5.305559799999999
"Garcia",12:04:03.4,43.30527283333333,5.461241333333334,4.23055894,125,5.138892999999998
"Garcia",12:04:03.5,43.30527216666667,5.461236666666667,3.87778088,125,3.527780599999999
"Garcia",12:04:03.6,43.305271166666664,5.461232,4.01944766,125,1.4166678
"Garcia",12:04:03.7,43.3052705,5.461226666666668,4.0833366,125,0.6388894
"Garcia",12:04:03.8,43.30527,5.461221833333334,4.00278098,125,0.8055562000000016
"Garcia",12:04:03.9,43.305269833333334,5.461217333333334,3.75555856,125,2.4722241999999994
"Garcia",12:04:04.0,43.30526916666667,5.461213166666667,3.59444732,125,1.6111123999999988
"Garcia",12:04:04.1,43.305268166666664,5.461208833333334,3.60833622,125,0.13888899999999982
"Garcia",12:04:04.2,43.305267,5.461205333333333,3.28333596,125,3.2500025999999993
"Garcia",12:04:04.3,43.30526616666666,5.4612023333333335,2.80833558,125,4.7500038
"Garcia",12:04:04.4,43.30526566666667,5.4611995,2.42500194,125,3.8333364000000003
"Garcia",12:04:04.5,43.305265,5.461196666666667,2.39166858,125,0.3333335999999987
"Garcia",12:04:04.6,43.30526483333333,5.461194333333333,2.05833498,125,3.333336
"Garcia",12:04:04.7,43.30526383333333,5.4611925,1.91944598,125,1.3888900000000004
"Garcia",12:04:04.8,43.30526283333334,5.461190833333334,1.81666812,125,1.0277786
"Garcia",12:04:04.9,43.30526166666667,5.46119,1.59444572,125,2.2222240000000015
"Garcia",12:04:05.0,43.305261,5.461189,1.39722334,125,1.9722237999999992
"Garcia",12:04:05.1,43.3052605,5.461188666666667,0.96111188,125,4.3611146
"Garcia",12:04:05.2,43.305259666666664,5.461188166666667,1.09444532,125,1.3333343999999991
"Garcia",12:04:05.3,43.3052585,5.4611876666666666,1.26666768,125,1.7222236000000013
"Garcia",12:04:05.4,43.305257833333336,5.4611865,1.26666768,124,0
"Garcia",12:04:05.5,43.30525683333333,5.461186333333333,1.24444544,124,0.2222224000000006
"Garcia",12:04:05.6,43.30525566666666,5.461186,1.35000108,124,1.0555563999999995
"Garcia",12:04:05.7,43.30525433333333,5.461186166666667,1.38333444,125,0.3333336000000009
"Garcia",12:04:05.8,43.3052535,5.461186166666667,1.15555648,125,2.2777796000000006
"Garcia",12:04:05.9,43.3052525,5.461185833333333,1.2083343,125,0.5277781999999998
"Garcia",12:04:06.0,43.305251,5.461185833333333,1.49722342,125,2.888891200000001
"Garcia",12:04:06.1,43.30524966666667,5.4611855,1.53611234,125,0.38888919999999993
"Garcia",12:04:06.2,43.3052485,5.461185,1.45555672,125,0.8055562000000016
"Garcia",12:04:06.3,43.30524766666667,5.461185,1.25833434,126,1.9722237999999992
"Garcia",12:04:06.4,43.30524616666666,5.461185,1.56111236,126,3.027780200000001
"Garcia",12:04:06.5,43.30524483333333,5.461185166666667,1.50833454,126,0.527778200000002
"Garcia",12:04:06.6,43.305244,5.461185333333334,1.17777872,126,3.3055581999999983
"Garcia",12:04:06.7,43.305242666666665,5.461185666666667,1.4722234,129,2.9444468
"Garcia",12:04:06.8,43.305241333333335,5.461185833333333,1.60000128,129,1.2777788
"Garcia",12:04:06.9,43.30524,5.461185833333333,1.53055678,129,0.6944450000000013
"Garcia",12:04:07.0,43.30523866666667,5.461185666666667,1.50833454,129,0.2222224000000006
"Garcia",12:04:07.1,43.3052375,5.461185833333333,1.43889004,129,0.6944449999999991
"Garcia",12:04:07.2,43.305236,5.461186166666667,1.71111248,133,2.7222243999999995
"Garcia",12:04:07.3,43.3052345,5.461186666666666,1.6944458,133,0.16666679999999934
"Garcia",12:04:07.4,43.305233333333334,5.461187333333334,1.4027789,133,2.9166690000000006
"Garcia",12:04:07.5,43.305232,5.461187833333334,1.55000124,133,1.4722234000000012
"Garcia",12:04:07.6,43.3052305,5.461188666666667,1.82777924,135,2.7777799999999986
"Garcia",12:04:07.7,43.30522883333333,5.461189,1.83611258,135,0.08333340000000078
"Garcia",12:04:07.8,43.3052275,5.4611895,1.63055686,135,2.0555572
"Garcia",12:04:07.9,43.30522616666667,5.4611901666666665,1.6388902,135,0.08333340000000078
