Player Display Name,Time,Lat,Lon,Speed (m/s),Heart Rate (bpm),Instantaneous Acceleration Impulse
"Oriley",15:31:18.6,43.30373616666666,5.461535333333334,0,103,0
"Oriley",15:31:18.7,43.303735833333334,5.461535,0.416667,100,4.16667
"Oriley",15:31:18.8,43.3037355,5.4615345,0.5000004,100,0.833334
"Oriley",15:31:18.9,43.3037355,5.4615345,0,100,5.000004
"Oriley",15:31:19.0,43.3037355,5.461534833333333,0,100,0
"Oriley",15:31:19.1,43.30373516666667,5.461534666666666,0.32222248,100,3.2222248
"Oriley",15:31:19.2,43.30373466666667,5.461534,0.57500046,100,2.5277798000000007
"Oriley",15:31:19.3,43.30373433333333,5.4615341666666675,0.3888892,98,1.8611126000000004
"Oriley",15:31:19.4,43.303734,5.461534833333333,0.5694449,98,1.8055570000000003
"Oriley",15:31:19.5,43.30373383333333,5.461535333333334,0.50833374,98,0.6111116000000005
"Oriley",15:31:19.6,43.30373383333333,5.461536,0.56388934,98,0.5555560000000004
"Oriley",15:31:19.7,43.303733666666666,5.461536,0,98,5.6388934
"Oriley",15:31:19.8,43.30373333333333,5.461535666666667,0.36944474,98,3.6944473999999996
"Oriley",15:31:19.9,43.303733,5.4615355,0.38055586,98,0.1111112000000003
"Oriley",15:31:20.0,43.30373333333333,5.461535333333334,0,102,3.8055586
"Oriley",15:31:20.1,43.3037335,5.461535333333334,0,102,0
"Oriley",15:31:20.2,43.30373333333333,5.461535666666667,0,102,0
"Oriley",15:31:20.3,43.30373316666667,5.4615358333333335,0,102,0
"Oriley",15:31:20.4,43.30373333333333,5.461536166666667,0,102,0
"Oriley",15:31:20.5,43.3037335,5.461536333333334,0,102,0
"Oriley",15:31:20.6,43.3037335,5.461536,0,102,0
"Oriley",15:31:20.7,43.3037335,5.4615358333333335,0,103,0
"Oriley",15:31:20.8,43.3037335,5.461535333333334,0,103,0
"Oriley",15:31:20.9,43.303733666666666,5.461534833333333,0.38611142,103,3.8611142
"Oriley",15:31:21.0,43.30373316666667,5.461534333333334,0.50833374,103,1.2222232
"Oriley",15:31:21.1,43.303732833333335,5.461533333333334,0.81111176,103,3.0277801999999996
"Oriley",15:31:21.2,43.303732333333336,5.461532333333333,0.93611186,103,1.2500010000000006
"Oriley",15:31:21.3,43.303732,5.461531166666667,1.01666748,105,0.8055561999999994
"Oriley",15:31:21.4,43.30373183333334,5.4615298333333335,1.04722306,105,0.3055558000000014
"Oriley",15:31:21.5,43.30373183333334,5.461528666666667,0.91388962,105,1.3333344000000014
"Oriley",15:31:21.6,43.303732,5.461527,1.1666676,105,2.5277798000000007
"Oriley",15:31:21.7,43.303732333333336,5.461525333333334,1.2638899,105,0.9722229999999987
"Oriley",15:31:21.8,43.30373266666666,5.461523333333333,1.51944566,105,2.5555576
"Oriley",15:31:21.9,43.303733,5.461521833333333,1.41944558,104,1.0000007999999982
"Oriley",15:31:22.0,43.303732833333335,5.461520333333334,1.25833434,104,1.611112400000001
"Oriley",15:31:22.1,43.303732833333335,5.461518833333334,1.25833434,104,0
"Oriley",15:31:22.2,43.30373266666666,5.461517666666667,1.06666752,104,1.9166682000000002
"Oriley",15:31:22.3,43.30373266666666,5.461516,1.19722318,104,1.3055565999999996
"Oriley",15:31:22.4,43.3037325,5.461514666666667,1.21388986,104,0.16666680000000156
"Oriley",15:31:22.5,43.30373266666666,5.461513166666667,1.21944542,104,0.05555559999999904
"Oriley",15:31:22.6,43.303733,5.461512,1.09444532,101,1.2500010000000006
"Oriley",15:31:22.7,43.3037335,5.4615108333333335,1.02222304,101,0.7222227999999986
"Oriley",15:31:22.8,43.303734,5.461509666666667,0.95000076,101,0.7222228000000008
"Oriley",15:31:22.9,43.30373483333333,5.461508333333334,1.21111208,101,2.6111131999999992
"Oriley",15:31:23.0,43.30373516666667,5.4615073333333335,1.05000084,101,1.6111123999999988
"Oriley",15:31:23.1,43.30373566666666,5.461506333333333,0.99722302,101,0.5277782000000009
"Oriley",15:31:23.2,43.303735833333334,5.461505,1.03333416,100,0.3611113999999993
"Oriley",15:31:23.3,43.303736,5.461504,0.91944518,100,1.1388897999999992
"Oriley",15:31:23.4,43.303736,5.461502666666666,0.95555632,100,0.3611114000000004
"Oriley",15:31:23.5,43.30373633333333,5.461501166666667,1.21666764,100,2.6111132
"Oriley",15:31:23.6,43.303736666666666,5.461499833333334,1.19722318,100,0.19444460000000108
"Oriley",15:31:23.7,43.303737,5.461498666666667,1.00277858,101,1.9444459999999997
"Oriley",15:31:23.8,43.30373766666667,5.4614975,1.07222308,101,0.6944450000000013
"Oriley",15:31:23.9,43.30373783333333,5.461495666666667,1.08888976,101,0.16666679999999934
"Oriley",15:31:24.0,43.303738333333335,5.4614951666666665,0.5000004,101,5.8888936
"Oriley",15:31:24.1,43.30373916666666,5.461495666666667,0.81666732,101,3.1666691999999994
"Oriley",15:31:24.2,43.30374066666666,5.4614975,1.61666796,101,0
"Oriley",15:31:24.3,43.30374233333333,5.461500166666666,2.3888908,102,0
"Oriley",15:31:24.4,43.30374366666666,5.461502166666667,2.22777956,102,1.6111123999999988
"Oriley",15:31:24.5,43.30374533333333,5.461503333333334,2.12777948,102,1.0000008000000005
"Oriley",15:31:24.6,43.30374716666666,5.461504666666667,2.23333512,102,1.0555563999999995
"Oriley",15:31:24.7,43.30374833333333,5.461505333333333,1.75277918,102,4.805559399999999
"Oriley",15:31:24.8,43.30375016666666,5.461506,2.03055718,102,2.777780000000001
"Oriley",15:31:24.9,43.303753,5.461505833333334,2.89444676,102,0
