Player Display Name,Time,Lat,Lon,Speed (m/s),Heart Rate (bpm),Instantaneous Acceleration Impulse
"Greenwood",14:58:59.1,43.3052805,5.4614985,2.23333512,0,1.0277785999999978
"Greenwood",14:58:59.2,43.30528233333333,5.461500166666666,2.56111316,0,3.277780400000001
"Greenwood",14:58:59.3,43.30528433333333,5.461502,2.55833538,0,0.02777780000000174
"Greenwood",14:58:59.4,43.305286333333335,5.461503666666667,2.55833538,0,0
"Greenwood",14:58:59.5,43.305287666666665,5.4615055,2.36666856,0,1.9166682000000002
"Greenwood",14:58:59.6,43.305289,5.4615073333333335,2.2500018,0,1.1666675999999976
"Greenwood",14:58:59.7,43.30529066666667,5.461509166666667,2.083335,0,1.6666680000000023
"Greenwood",14:58:59.8,43.30529166666666,5.461511333333334,2.14166838,0,0.583333800000001
"Greenwood",14:58:59.9,43.305293,5.461513166666667,2.23889068,0,0.9722229999999987
"Greenwood",14:59:00.0,43.305294333333336,5.461514833333334,2.07222388,0,1.6666679999999978
"Greenwood",14:59:00.1,43.305296,5.461516166666667,2.04722386,0,0.25000020000000234
"Greenwood",14:59:00.2,43.305297,5.461517833333333,1.9305571,0,1.1666675999999998
"Greenwood",14:59:00.3,43.30529816666666,5.4615195,1.89722374,0,0.3333335999999987
"Greenwood",14:59:00.4,43.30529933333334,5.461521166666667,1.88611262,0,0.1111112000000003
"Greenwood",14:59:00.5,43.3053,5.461522833333334,1.64722354,0,2.388890800000001
"Greenwood",14:59:00.6,43.305300833333334,5.4615245,1.71944582,0,0.7222228000000008
"Greenwood",14:59:00.7,43.30530166666667,5.461525666666667,1.52500122,0,1.9444459999999997
"Greenwood",14:59:00.8,43.305303,5.461527333333334,1.69722358,0,1.722223599999999
"Greenwood",14:59:00.9,43.305304,5.4615285,1.58055682,0,1.1666675999999998
"Greenwood",14:59:01.0,43.30530516666667,5.461529666666666,1.6944458,0,1.1388898000000003
"Greenwood",14:59:01.1,43.305306,5.461531,1.51666788,0,1.7777792000000003
"Greenwood",14:59:01.2,43.305306833333326,5.461532166666666,1.35555664,0,1.6111123999999988
"Greenwood",14:59:01.3,43.3053075,5.461533666666667,1.43333448,0,0.7777783999999999
"Greenwood",14:59:01.4,43.305308,5.461535,1.30277882,0,1.3055566000000018
"Greenwood",14:59:01.5,43.3053085,5.461536666666667,1.47777896,0,1.7500014000000008
